#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2208346	1111	7298	107536	113149	-	OK/SW-cl.29	CHEK1	TYMS	CHK1	HST422|TMS|TS	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P04818	Q53Y97	NP_001341796|NP_001062	HP:0001507|PATO:0000169|BTO:0000567	Growth abnormality|viability|HeLa cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208347	1111	5290	107536	111308	-	-	CHEK1	PIK3CA	CHK1	CLOVE|CWS5|MCAP|MCM|MCMTC|PI3K|p110-alpha	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P42336	-	NP_006209	BTO:0000567|PATO:0000169|HP:0001507	HeLa cell|viability|Growth abnormality	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208348	1111	6597	107536	112481	-	-	CHEK1	SMARCA4	CHK1	BAF190|BAF190A|BRG1|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P51532	A7E2E1|Q9HBD4|B3KNW7	NP_003063|NP_001122319|NP_001122318|NP_001122317|NP_001122316|NP_001122320|NP_001122321|NP_001361386	BTO:0000567|PATO:0000169|HP:0001507	HeLa cell|viability|Growth abnormality	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208350	100	1111	106614	107536	-	-	ADA	CHEK1	-	CHK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	P00813	F5GWI4	NP_001308979|NP_000013|NP_001308980	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	PATO:0000169|HP:0001507|BTO:0000567	viability|Growth abnormality|HeLa cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208355	207	1111	106710	107536	-	-	AKT1	CHEK1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	CHK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	BTO:0000567|HP:0001507|PATO:0000169	HeLa cell|Growth abnormality|viability	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208358	1111	7428	107536	113269	-	-	CHEK1	VHL	CHK1	HRCA1|RCA1|VHL1|pVHL	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: A-549 EFO:0001086/HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P40337	A0A024R2F2	NP_000542|NP_937799	BTO:0000567|PATO:0000169|HP:0001507|BTO:0000018	HeLa cell|viability|Growth abnormality|A-549 cell	phenotype|phenotype|phenotype|phenotype	-|-|-|-	-|-|-|-	-|-|-|-	Homo sapiens	Homo sapiens
2208360	841	1111	107291	107536	-	-	CASP8	CHEK1	ALPS2B|CAP4|Casp-8|FLICE|MACH|MCH5	CHK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	Q14790	A0A024R3Z8	NP_203520|NP_203519|NP_203522|NP_001073593|NP_001073594|NP_001219	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	PATO:0000169|HP:0001507|BTO:0000567	viability|Growth abnormality|HeLa cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208365	8289	1111	113894	107536	RP1-50O24.1	-	ARID1A	CHEK1	B120|BAF250|BAF250a|BM029|C1orf4|ELD|MRD14|OSA1|P270|SMARCF1|hELD|hOSA1	CHK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14497	-	NP_624361|NP_006006	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	BTO:0000567|HP:0001507|PATO:0000169	HeLa cell|Growth abnormality|viability	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208369	672	1111	107140	107536	-	-	BRCA1	CHEK1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	CHK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: A-549 EFO:0001086/HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	PATO:0000169|BTO:0000567|HP:0001507|BTO:0000018	viability|HeLa cell|Growth abnormality|A-549 cell	phenotype|phenotype|phenotype|phenotype	-|-|-|-	-|-|-|-	-|-|-|-	Homo sapiens	Homo sapiens
2208378	1111	5604	107536	111590	-	-	CHEK1	MAP2K1	CHK1	CFC3|MAPKK1|MEK1|MKK1|PRKMK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q02750	A4QPA9	NP_002746	PATO:0000169|HP:0001507|BTO:0000567	viability|Growth abnormality|HeLa cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208388	1025	1111	107459	107536	RP11-228B15.5	-	CDK9	CHEK1	C-2k|CDC2L4|CTK1|PITALRE|TAK	CHK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	P50750	A0A024R880	NP_001252	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	BTO:0000567|HP:0001507|PATO:0000169	HeLa cell|Growth abnormality|viability	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208390	472	1111	106962	107536	-	-	ATM	CHEK1	AT1|ATA|ATC|ATD|ATDC|ATE|TEL1|TELO1	CHK1	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	Q13315	A0A024R3C7	NP_001338763|NP_000042	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	HP:0001507|BTO:0000567|PATO:0000169	Growth abnormality|HeLa cell|viability	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208393	1111	6714	107536	112592	-	RP5-823N20.1	CHEK1	SRC	CHK1	ASV|SRC1|c-SRC|p60-Src	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: HeLa EFO:0001185|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P12931	-	NP_938033|NP_005408	PATO:0000169|HP:0001507|BTO:0000567	viability|Growth abnormality|HeLa cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2208430	1111	4233	107536	110391	-	-	CHEK1	MET	CHK1	AUTS9|HGFR|RCCP2|c-Met	Negative Genetic	genetic	Shen JP (2017)	PUBMED:28319113	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: A-549 EFO:0001086|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: Dual-guide CRISPRn library|Significance Threshold:FDR ~ 0.3	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P08581	A0A024R759|A0A024R728|B4DLF5	NP_001120972|NP_001311331|NP_001311330|NP_000236	HP:0001507|PATO:0000169|BTO:0000018	Growth abnormality|viability|A-549 cell	phenotype|phenotype|phenotype	-|-|-	-|-|-	-|-|-	Homo sapiens	Homo sapiens
2215308	993	1111	107428	107536	-	-	CDC25A	CHEK1	CDC25A2	CHK1	Affinity Capture-MS	physical	Li X (2016)	PUBMED:27432908	9606	9606	High Throughput	-	-	high-confidence candidate interacting protein	-	BIOGRID	P30304	D8KXX0|A0A024R2R6|A0A024R2S4|K7N7S0	NP_001780|NP_963861	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2224513	55584	1111	120731	107536	-	-	CHRNA9	CHEK1	HSA243342|NACHRA9	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999971987	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999971987, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9UGM1	-	NP_060051	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2233589	26151	1111	117582	107536	-	-	NAT9	CHEK1	EBSP, hNATL	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.998469685	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.998469685, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9BTE0	-	NP_001292009|NP_001292008|NP_001292010|NP_001292007|NP_001292012|NP_001292013|NP_001292014|NP_001292006|NP_001292016|NP_001292015|NP_056469|NP_001292011	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2237037	54821	1111	120176	107536	-	-	ERCC6L	CHEK1	PICH|RAD26L	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.995981915	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.995981915, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q2NKX8	-	NP_001009954|NP_060139	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2238566	3598	1111	109812	107536	-	-	IL13RA2	CHEK1	CD213A2|CT19|IL-13R|IL13BP	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.994315479	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.994315479, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q14627	-	NP_000631	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2242875	9338	1111	114745	107536	-	-	TCEAL1	CHEK1	SIIR|WEX9|p21|pp21	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.986318774	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.986318774, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q15170	-	NP_004771|NP_001006640|NP_001006641	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2248017	23639	1111	117167	107536	-	-	LRRC6	CHEK1	CILD19|LRTP|TSLRP	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.968617994	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.968617994, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q86X45	-	NP_036604	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2253387	79370	1111	122658	107536	-	-	BCL2L14	CHEK1	BCLG	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.940957502	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.940957502, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9BZR8	A0A024RAR1	NP_620048|NP_620049|NP_110393	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2255811	3127	1111	109372	107536	hCG_1998957	-	HLA-DRB5	CHEK1	HLA-DRB	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.924718385	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.924718385, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q30154	-	NP_002116	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2260900	8399	1111	113987	107536	-	-	PLA2G10	CHEK1	GXPLA2|GXSPLA2|SPLA2	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.881826547	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.881826547, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O15496	-	NP_003552	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2262262	1510	1111	107890	107536	-	-	CTSE	CHEK1	CATE	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.868895006	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.868895006, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P14091	-	NP_683865|NP_001901	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2262505	29127	1111	118892	107536	-	-	RACGAP1	CHEK1	CYK4|HsCYK-4|ID-GAP|MgcRacGAP	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.866386091	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.866386091, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9H0H5	A0A024R136|B2RE34	NP_001306929|NP_001119576|NP_001119575|NP_037409|NP_001306935|NP_001306934|NP_001306928|NP_001306936|NP_001306931|NP_001306930|NP_001306933|NP_001306932	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2267237	26119	1111	117561	107536	RP11-70P17.2	-	LDLRAP1	CHEK1	ARH|ARH1|ARH2|FHCB1|FHCB2	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.816095766	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.816095766, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q5SW96	B3KR97	NP_056442	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2268387	29916	1111	118960	107536	-	-	SNX11	CHEK1	-	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.803631656	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.803631656, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9Y5W9	-	NP_037455|NP_001317249|NP_689450	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2269003	222643	1111	128808	107536	-	-	UNC5CL	CHEK1	MUXA|ZUD	CHK1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.796121979	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.796121979, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q8IV45	H8YHX0	NP_775832	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
